hw(rs1),HW
10,110
11,111
13,118
11,133
13,122
17,110
14,139
16,140
14,126
16,129
12,128
17,139
10,110
3,53
6,85
15,130
13,116
13,118
8,102
17,131
6,93
8,108
2,41
16,114
14,137
12,117
10,117
12,133
1,23
2,43
14,123
0,3
2,39
11,122
13,138
11,122
15,135
12,137
6,95
15,123
16,145
4,59
9,109
11,125
13,131
9,95
4,66
17,131
10,113
2,39
17,137
1,20
2,43
16,116
10,110
0,3
17,110
13,134
3,54
9,108
15,126
14,126
18,117
17,131
14,118
15,123
9,108
9,101
6,97
14,108
19,130
14,119
16,121
3,61
15,127
20,129
8,97
7,80
5,74
18,132
5,85
16,122
9,119
4,65
5,72
8,97
5,77
11,114
13,126
10,105
17,113
12,125
9,112
5,79
13,140
12,129
15,127
7,97
11,119
19,118
17,135
15,132
4,70
19,131
16,115
16,132
12,132
0,1
11,135
12,133
15,132
9,93
12,105
13,117
12,133
14,127
16,148
13,124
18,137
1,23
16,146
9,112
15,130
16,140
18,118
15,120
13,139
9,114
6,97
17,116
10,124
11,125
4,61
7,107
12,116
15,138
12,133
19,139
1,23
14,129
15,143
3,51
0,1
2,41
11,117
16,126
15,132
8,103
9,115
2,38
13,128
11,110
16,134
13,151
13,124
13,113
10,127
6,90
3,49
14,137
8,126
16,136
15,128
18,106
18,133
13,130
16,121
6,70
16,128
15,118
9,101
16,124
12,119
16,128
14,119
4,71
10,113
16,130
7,100
0,3
3,59
7,108
15,126
18,136
11,134
15,134
17,133
15,131
10,124
14,119
14,130
16,141
4,59
9,108
14,138
11,105
5,78
1,22
13,142
6,85
9,115
14,136
9,96
18,117
16,142
17,132
11,127
8,98
4,50
16,132
13,136
18,129
8,107
11,118
13,119
9,119
16,118
5,78
0,3
12,112
17,119
19,130
15,129
20,140
10,114
16,136
9,109
17,139
11,124
16,154
1,21
13,134
3,54
15,124
9,106
1,17
17,133
11,110
15,125
6,90
11,123
13,127
6,105
11,139
13,127
5,81
15,123
2,39
15,118
10,119
16,139
13,127
17,122
13,117
5,79
15,147
10,125
13,132
8,101
6,80
1,23
16,129
14,118
16,116
12,138
17,113
13,121
10,136
15,138
3,56
9,100
16,129
11,122
15,139
1,23
18,141
11,129
16,147
16,138
9,106
19,132
14,113
10,121
15,123
15,109
7,92
18,136
13,119
1,23
13,127
10,121
9,97
14,109
10,117
16,127
1,23
13,125
7,92
12,140
9,130
16,127
16,106
12,133
17,123
4,68
11,126
12,127
10,129
16,144
15,125
13,127
14,129
5,79
15,141
3,55
14,122
11,121
19,135
3,49
12,124
11,110
5,60
3,46
12,131
1,23
14,132
5,85
6,97
15,111
0,1
6,83
17,114
10,98
3,47
17,118
2,35
1,20
5,73
18,113
15,135
7,100
20,134
15,126
8,108
6,79
9,107
10,111
18,148
14,121
15,126
18,126
6,85
1,20
1,23
15,121
2,41
14,125
18,120
1,22
12,125
15,116
14,132
9,113
8,98
5,73
12,105
3,59
14,124
4,68
14,126
0,3
3,58
12,112
17,144
13,109
17,128
13,124
15,149
15,120
6,90
11,132
7,98
13,126
10,111
8,108
10,111
13,132
15,136
16,144
3,60
9,107
6,92
12,112
19,127
11,125
12,130
15,125
16,127
5,72
2,38
13,133
8,94
16,128
14,139
3,54
4,76
13,132
6,83
14,134
10,115
9,110
13,122
16,115
4,75
8,93
12,118
19,131
13,117
8,99
1,22
10,103
15,122
16,124
2,40
10,117
13,137
14,122
13,122
14,115
5,86
13,116
15,139
7,109
7,108
14,127
14,126
6,100
2,32
16,132
7,100
14,123
14,125
14,121
10,105
1,23
13,117
14,120
1,23
9,112
17,136
6,91
2,38
1,20
5,83
1,21
18,113
15,129
14,102
19,145
3,48
17,130
1,23
16,115
7,109
17,132
13,118
9,117
16,121
4,64
10,108
17,124
10,121
4,69
13,114
7,97
6,73
16,137
9,113
17,116
15,142
13,140
17,110
13,116
0,1
4,69
12,126
7,101
8,109
11,130
12,121
16,114
12,130
17,147
15,127
12,121
17,132
10,110
17,125
19,125
4,61
17,129
5,81
13,128
1,20
12,128
14,134
13,122
13,134
8,113
15,139
0,3
1,23
15,121
16,142
8,116
18,127
18,118
4,64
12,110
16,122
12,116
13,123
6,76
18,123
12,130
14,120
1,21
10,129
14,123
14,124
16,124
7,85
16,115
7,102
12,125
16,131
8,124
1,21
13,112
7,80
15,140
12,131
14,134
9,111
9,109
4,52
2,38
14,140
17,142
17,139
15,134
2,43
2,36
4,62
3,55
14,133
16,145
5,87
15,148
19,118
11,126
11,133
8,103
2,40
16,123
3,51
14,136
11,128
17,124
4,74
16,134
17,116
18,103
16,132
6,93
16,110
15,128
12,117
16,119
15,146
19,131
17,139
0,3
6,85
8,102
0,3
14,120
9,112
12,136
13,137
14,133
10,129
3,46
4,69
5,86
5,72
14,124
8,100
15,122
15,136
16,154
4,63
20,159
16,121
5,84
18,128
18,125
13,126
12,125
16,159
15,139
10,108
16,141
16,124
16,142
17,142
17,127
13,131
15,139
4,66
4,68
14,114
13,126
10,120
16,121
16,132
15,133
8,122
13,109
14,118
18,123
10,137
17,142
12,103
16,136
17,138
16,119
11,126
9,97
2,35
1,19
6,84
16,127
14,129
16,142
4,76
8,94
16,133
12,126
7,87
18,123
4,61
3,50
17,119
14,119
14,128
16,121
8,119
11,117
15,137
1,23
4,69
16,125
19,128
16,134
12,134
18,138
15,128
1,20
2,35
18,124
3,48
3,59
8,93
18,119
2,39
7,116
11,126
11,124
15,136
12,130
11,128
4,72
14,124
17,130
12,114
14,135
6,84
14,145
21,120
11,135
16,112
0,1
11,114
14,125
11,135
3,53
7,90
16,114
13,125
8,109
2,38
3,52
14,133
9,107
1,23
12,126
11,120
15,117
0,3
14,130
11,125
11,103
9,114
18,135
16,122
10,124
17,114
10,118
9,110
6,88
9,116
14,125
13,128
5,66
15,136
13,129
8,114
3,58
1,21
11,107
16,129
16,142
16,136
0,1
14,135
15,122
12,119
12,135
14,130
16,126
17,116
15,129
13,118
5,61
18,135
11,118
18,129
0,3
14,119
16,119
4,67
8,116
6,91
6,80
9,118
17,139
19,121
15,129
12,141
17,134
9,114
5,69
15,137
11,119
14,124
5,80
16,110
4,67
10,92
10,106
16,122
6,93
11,128
15,144
1,22
15,131
14,134
10,122
0,3
1,22
2,35
15,133
16,126
3,59
8,83
16,136
7,110
18,139
3,55
17,125
12,121
14,120
7,97
15,126
16,115
15,138
17,121
12,122
5,83
14,128
12,127
14,136
17,118
8,97
4,73
2,35
17,130
10,126
16,128
11,125
19,130
16,128
15,121
3,55
15,129
8,109
13,121
15,136
10,112
10,125
8,100
14,137
5,84
0,3
15,139
12,120
5,85
18,112
6,81
12,110
6,88
1,23
14,123
9,110
15,125
12,131
16,132
2,35
17,142
16,130
6,85
9,116
1,23
4,66
0,3
8,108
1,20
20,134
9,100
19,151
17,138
9,101
14,140
10,121
11,123
9,116
4,69
15,125
3,52
12,119
15,128
9,106
14,128
13,121
10,118
12,122
0,3
12,112
1,21
4,62
8,106
5,77
15,125
12,125
18,130
12,124
8,117
16,125
9,98
8,97
3,40
7,99
14,130
14,138
6,91
4,68
12,125
6,75
14,118
18,124
13,126
15,122
19,118
15,137
1,23
9,123
12,135
14,121
14,130
12,129
14,120
6,91
14,126
2,35
0,3
18,120
11,112
6,90
0,1
14,132
7,96
10,105
15,135
5,89
16,132
12,128
4,67
3,50
3,55
2,41
15,139
17,128
0,3
8,93
15,123
12,117
13,132
18,111
13,118
16,127
16,133
15,131
8,102
18,145
7,85
14,126
2,43
19,120
9,117
14,113
0,3
12,137
7,99
17,117
19,129
3,52
7,92
9,103
16,123
12,144
3,61
9,97
19,126
11,110
1,23
12,121
13,134
0,3
5,83
5,80
16,119
12,125
10,113
2,39
1,20
12,114
12,115
15,134
16,142
2,38
12,118
0,3
14,120
4,70
15,140
10,127
14,132
15,112
13,125
16,129
3,60
4,74
2,38
16,129
15,132
18,128
15,110
14,127
16,126
5,71
10,112
10,104
11,125
0,3
8,108
11,118
8,105
13,128
2,34
17,137
18,131
8,83
14,133
10,116
16,144
15,125
4,66
9,117
5,77
12,116
5,72
4,70
15,123
15,139
4,64
9,102
14,125
16,134
12,121
3,55
17,142
12,136
13,130
13,142
4,74
4,68
3,55
9,117
14,130
14,107
17,140
6,87
15,118
10,111
19,118
2,41
14,115
5,81
1,23
16,126
7,88
14,117
13,141
1,23
17,130
12,129
16,124
16,144
14,127
3,61
11,132
15,127
12,123
14,134
10,112
1,22
10,112
16,131
17,119
12,134
15,134
11,117
12,114
0,3
14,135
8,94
10,110
4,65
16,126
17,134
18,132
12,141
14,134
15,146
12,116
16,136
16,117
17,135
8,107
9,104
15,105
18,120
10,124
11,140
12,124
10,125
16,134
11,133
12,125
14,134
1,21
17,116
14,138
5,74
15,131
17,125
15,139
0,3
17,131
2,41
7,103
10,101
3,59
15,133
3,54
17,126
17,144
16,132
11,125
8,108
13,134
14,132
14,139
10,127
12,129
4,62
18,127
13,123
3,50
11,131
14,131
9,118
11,117
2,38
12,119
8,110
14,131
15,130
20,150
16,123
15,128
15,114
17,134
13,113
8,113
16,132
14,133
2,41
12,130
12,104
11,110
15,131
5,75
12,125
16,127
14,118
13,139
5,81
12,123
9,116
15,120
12,112
17,124
15,122
14,137
4,71
17,126
17,133
2,37
2,39
15,134
19,127
2,34
18,127
16,133
8,100
4,67
3,56
20,145
1,20
4,62
16,113
10,122
16,128
12,118
10,110
1,21
16,119
7,82
14,113
10,118
8,110
16,124
17,134
14,124
0,3
16,123
6,85
11,108
10,114
15,111
15,122
14,133
0,3
3,53
7,112
7,105
3,57
17,127
12,128
7,108
5,75
2,37
7,108
17,116
15,133
15,128
17,125
20,147
15,133
4,67
16,140
9,116
6,88
15,128
4,63
3,54
12,111
8,110
18,112
12,135
13,129
7,102
9,116
5,85
8,117
9,111
1,19
15,134
14,121
15,125
19,128
9,128
7,95
14,129
1,23
7,101
9,120
15,114
0,3
18,138
10,115
15,125
12,124
16,129
6,76
14,131
16,122
8,105
17,131
16,134
9,130
15,124
1,23
15,138
14,126
20,137
15,136
6,94
5,68
15,129
6,84
17,113
1,17
16,143
0,3
0,3
9,106
17,140
14,135
7,112
6,92
13,115
8,108
13,133
9,119
13,125
9,114
15,125
15,125
17,144
13,111
12,135
11,125
5,76
14,126
2,35
19,125
17,136
2,43
14,119
11,127
18,128
2,39
20,114
11,131
7,102
7,92
5,78
18,122
9,95
3,59
9,110
17,124
11,116
16,119
16,141
3,51
12,132
10,130
12,110
16,118
4,63
15,120
16,129
14,128
12,132
7,97
10,122
4,64
13,120
8,97
12,107
2,41
0,3
16,115
4,69
12,126
11,124
5,90
7,97
7,109
14,148
14,129
6,90
15,125
12,123
17,125
14,127
13,132
12,121
8,93
7,84
8,109
20,120
13,124
1,20
2,35
6,100
17,137
17,121
16,116
13,121
5,78
11,118
7,94
12,125
14,131
2,38
14,145
15,124
18,109
3,54
11,121
15,132
15,137
14,128
10,103
4,57
17,123
6,76
2,41
16,117
1,23
12,132
14,126
14,128
13,129
10,118
0,3
11,124
16,133
14,132
11,116
11,109
7,103
10,133
1,20
13,131
10,125
4,74
14,150
6,93
6,81
7,92
16,131
17,139
5,77
15,132
13,137
16,121
2,43
3,50
8,101
15,118
14,126
14,134
2,43
16,133
16,126
10,122
0,3
21,119
16,124
15,130
6,94
17,127
9,112
14,148
18,124
7,96
15,127
1,20
0,3
16,138
1,23
12,125
14,121
17,131
16,129
15,118
14,131
1,22
2,38
14,127
1,20
7,109
16,112
17,136
10,123
17,142
19,138
14,135
0,3
3,57
6,97
10,113
16,138
8,103
9,92
5,75
1,21
14,123
11,122
16,123
7,96
14,133
15,133
1,21
3,44
4,70
11,124
1,21
5,73
20,130
14,120
14,125
13,136
14,115
18,122
10,118
18,132
9,98
16,124
18,139
12,123
15,143
16,112
5,80
17,115
7,101
10,114
6,86
11,112
6,95
2,35
2,37
8,105
2,38
0,3
10,110
9,109
1,21
4,69
12,115
18,118
5,77
18,134
10,103
16,130
10,116
8,123
11,130
10,131
11,115
18,128
11,117
10,121
9,113
1,17
0,1
12,114
15,140
7,91
8,109
10,121
6,99
18,118
5,85
18,106
5,85
15,133
18,127
8,107
4,60
5,70
16,131
15,133
14,120
4,62
0,1
0,3
10,109
16,112
4,62
7,101
13,140
16,107
1,20
15,120
17,118
7,105
14,127
15,119
13,116
4,61
16,122
12,127
12,121
14,133
13,125
10,117
14,131
11,135
12,132
16,118
16,139
6,76
16,128
9,120
5,68
2,38
6,90
14,132
5,78
11,123
4,64
12,100
11,117
7,106
4,71
10,120
7,104
13,124
14,115
14,139
13,124
2,43
17,130
9,113
4,65
15,140
17,121
16,126
9,119
1,17
15,121
14,127
9,114
11,122
0,3
13,144
16,132
16,130
8,121
14,124
11,140
15,114
5,79
17,127
10,114
15,140
17,145
2,36
13,121
14,127
3,51
12,129
15,141
14,125
4,62
15,127
18,131
16,133
0,3
13,126
6,73
14,128
16,123
16,120
18,124
11,129
15,119
17,139
18,123
16,127
14,129
17,117
13,127
17,137
11,128
5,82
14,121
18,118
8,107
13,130
4,69
16,130
15,124
4,64
18,105
15,116
14,125
5,79
16,129
8,104
6,85
18,124
12,121
14,137
17,133
8,92
14,129
17,135
15,129
16,122
0,3
10,111
13,138
16,129
4,73
13,123
12,130
19,165
3,51
16,122
13,125
6,103
4,53
14,132
4,65
2,40
17,123
14,120
16,141
4,69
5,79
14,147
14,126
17,134
12,97
4,67
16,111
1,22
2,40
14,140
18,125
16,128
15,118
15,136
13,125
17,131
11,114
10,118
9,118
6,94
14,127
13,135
2,38
14,130
12,144
15,129
15,119
5,70
18,131
7,93
3,51
15,135
9,112
18,128
14,147
7,88
2,43
15,130
0,3
14,117
15,134
19,128
5,69
13,125
15,144
15,138
17,118
16,133
13,123
14,129
13,132
15,126
9,95
15,124
12,118
13,139
1,22
10,112
3,53
14,129
8,111
14,144
16,130
16,129
17,129
15,136
16,131
8,109
6,94
13,127
14,133
13,114
1,23
17,127
12,116
16,128
8,110
1,23
9,110
10,107
12,138
16,123
12,140
9,111
10,109
15,121
7,98
15,111
15,150
13,139
8,100
12,126
13,133
18,149
14,132
6,88
2,38
16,130
12,128
0,3
16,128
12,129
19,131
15,123
14,126
13,135
19,116
0,3
1,23
13,127
0,3
15,125
0,3
18,130
1,19
14,130
16,145
7,103
18,95
14,139
16,122
9,112
16,134
15,125
1,20
10,103
13,139
11,114
15,120
9,108
14,121
7,95
2,39
17,126
0,3
10,115
15,137
15,131
10,126
0,3
15,121
15,132
4,59
16,125
13,128
11,124
17,121
8,102
13,130
6,93
3,58
15,108
13,135
19,138
13,124
17,135
9,105
15,110
14,137
12,124
14,135
13,135
6,85
13,123
16,137
12,121
15,126
17,141
0,3
12,119
2,39
16,131
14,119
15,126
15,144
16,141
17,131
10,113
6,81
15,136
12,131
13,115
8,109
6,91
5,78
15,124
13,129
20,120
0,1
2,32
19,138
7,89
6,89
17,123
17,135
8,101
12,139
16,128
3,51
4,50
16,118
14,126
4,69
16,131
10,114
9,110
15,134
13,114
14,121
13,128
13,117
6,80
11,109
11,122
2,34
5,83
7,116
10,114
0,3
14,142
18,129
11,126
6,95
1,21
7,103
9,108
15,135
16,134
5,78
14,144
17,129
10,115
12,135
13,112
13,130
17,136
13,127
9,118
6,84
16,136
17,127
14,132
8,118
15,121
7,103
3,49
11,109
8,96
14,135
11,117
4,69
14,123
3,49
15,131
15,146
8,111
11,124
17,138
6,80
16,137
17,117
19,119
17,138
9,105
14,106
7,93
9,116
8,113
16,125
20,138
11,118
18,110
1,23
13,136
17,132
11,116
11,117
13,133
16,134
3,52
3,46
14,140
14,131
6,84
13,126
15,127
6,99
8,111
9,107
13,116
9,98
8,97
18,132
18,127
7,95
3,50
15,117
14,120
16,143
5,83
7,102
1,23
16,122
16,129
4,73
15,119
16,123
8,99
4,62
9,105
9,129
5,85
13,132
13,132
10,112
17,116
13,126
4,72
13,117
14,144
15,126
0,3
15,144
2,37
9,115
13,115
13,133
9,96
13,127
16,128
15,151
10,121
10,126
9,116
14,135
15,130
16,127
14,132
16,146
0,1
15,133
3,57
12,126
11,111
8,91
13,127
11,113
17,128
17,125
12,135
14,124
7,100
7,106
16,134
5,78
5,82
17,117
16,136
10,119
18,136
15,132
14,126
7,97
14,130
17,117
7,106
15,127
18,126
3,45
12,114
17,135
4,75
17,124
12,108
12,129
15,134
16,117
6,94
0,1
13,130
17,144
19,121
12,133
9,106
10,120
19,127
19,121
16,131
8,89
5,79
10,107
6,100
12,135
3,57
15,125
15,120
1,23
10,113
0,3
0,3
17,133
14,113
13,126
18,146
6,98
8,91
0,3
5,68
17,139
6,83
14,128
12,119
10,114
2,41
14,124
13,130
16,125
17,123
13,139
15,121
13,123
8,111
18,116
7,87
16,110
9,109
14,133
15,128
17,129
17,128
17,133
17,123
17,114
3,51
16,131
9,122
0,3
11,121
10,134
2,41
2,38
15,113
1,23
0,3
13,125
4,68
15,132
16,131
14,151
18,114
7,96
9,110
15,120
11,129
8,89
3,46
4,69
15,141
3,59
6,93
1,23
10,120
17,140
7,106
17,136
3,57
12,148
2,40
15,132
0,3
6,87
6,92
8,108
9,116
14,112
9,109
14,134
16,123
15,141
14,129
13,127
11,136
15,120
3,52
16,119
5,80
14,139
17,131
15,117
13,123
12,128
4,65
17,124
15,133
16,137
14,133
18,129
2,43
1,17
13,130
8,106
18,128
6,86
14,136
13,111
16,126
14,131
13,110
18,131
11,112
16,126
0,3
2,38
0,3
15,138
6,87
12,122
10,115
1,23
16,124
14,127
13,131
17,130
13,112
7,91
15,124
10,114
9,120
3,57
9,94
5,69
12,119
18,129
1,23
9,116
1,23
17,140
18,146
13,118
3,50
18,134
4,72
12,135
18,108
15,141
16,134
17,138
11,117
3,51
18,125
10,115
2,40
1,22
17,145
19,115
18,133
13,130
13,102
15,148
15,121
15,130
1,21
13,121
4,65
15,133
10,113
16,115
15,119
19,121
14,138
14,148
13,117
14,133
15,128
13,136
15,134
18,126
7,119
18,131
2,42
16,139
12,122
13,109
7,92
10,88
18,112
3,51
2,37
15,127
11,130
7,107
5,88
11,141
11,129
6,90
5,76
4,73
13,119
15,124
3,45
11,132
17,130
13,131
9,113
4,65
16,130
14,136
5,78
7,100
14,134
13,125
15,124
13,130
5,82
16,139
16,148
16,138
14,128
2,36
0,3
5,75
16,134
12,116
8,116
10,119
18,106
11,118
2,37
10,97
9,127
9,120
9,126
18,122
13,131
13,126
2,41
15,137
12,124
13,117
7,97
10,108
18,128
3,58
14,142
6,77
1,23
14,140
5,85
14,100
14,132
17,125
18,139
15,151
15,136
16,120
10,116
16,132
8,98
16,109
16,137
13,112
18,114
19,129
13,123
4,61
9,116
0,3
14,128
5,67
6,73
16,128
12,120
6,89
14,120
15,125
7,106
9,93
12,126
12,130
3,53
9,105
5,64
7,93
1,20
11,129
7,97
9,118
17,139
10,111
19,125
15,130
16,127
3,50
10,128
14,122
1,20
18,128
11,126
15,136
4,59
9,124
13,126
13,105
16,136
14,130
8,106
9,115
0,3
13,132
10,118
8,112
13,127
11,102
15,135
8,102
3,53
12,116
1,23
7,110
1,21
3,55
14,126
9,124
12,131
16,133
13,129
16,131
17,146
10,116
20,118
13,141
13,131
10,117
15,129
6,91
2,40
11,124
14,122
2,43
1,20
14,115
16,134
16,134
5,78
0,1
16,126
5,76
16,118
9,99
14,139
17,127
4,63
18,120
5,82
15,147
9,110
16,142
14,136
10,131
18,127
15,130
14,130
20,132
14,129
13,128
14,128
11,111
17,131
6,81
17,146
17,129
14,138
10,109
2,35
16,131
4,63
1,23
12,129
18,140
16,123
16,125
4,78
11,123
6,90
7,108
0,3
15,116
1,17
16,144
17,139
13,137
13,118
0,3
9,117
16,136
5,78
16,126
11,101
0,1
8,98
11,109
18,124
16,130
11,120
10,101
14,110
17,122
17,123
13,132
19,157
10,125
15,125
0,3
10,104
17,119
9,111
5,85
10,121
7,97
14,128
12,118
4,62
13,107
11,126
7,110
0,1
11,118
2,37
16,142
20,127
3,57
6,96
17,120
12,120
13,135
12,133
1,21
0,3
15,136
10,126
7,104
9,113
10,124
8,107
10,113
16,129
9,110
14,133
18,133
8,98
5,82
14,126
1,21
10,122
13,111
13,134
12,125
15,125
13,113
0,3
1,17
16,124
16,112
15,132
19,139
2,36
13,114
3,55
13,131
12,138
3,45
10,111
18,134
16,120
12,120
18,119
9,120
12,112
12,124
14,143
5,74
17,109
7,101
14,119
5,82
15,117
15,134
7,98
14,123
0,3
16,127
11,114
6,94
18,141
1,22
11,108
4,71
15,121
15,135
17,127
11,114
15,117
1,20
17,123
12,130
10,121
5,72
18,136
17,115
8,105
9,111
18,148
6,92
15,135
17,136
4,65
15,118
4,65
0,3
16,130
21,130
18,137
10,119
6,87
14,126
9,109
7,108
16,108
16,119
16,113
12,128
11,127
9,115
2,41
9,126
17,120
9,101
18,118
17,119
15,141
11,112
14,125
13,131
16,134
5,77
1,23
17,138
13,127
1,21
10,123
15,136
18,143
9,110
14,120
15,124
18,109
13,133
16,123
17,122
15,108
2,43
8,116
0,3
14,121
2,32
11,110
3,50
15,150
12,116
17,109
19,127
13,121
15,142
15,125
13,141
4,69
12,117
14,129
14,142
18,149
11,124
7,82
8,102
6,89
16,135
6,86
15,153
15,123
3,59
10,118
12,121
7,98
2,40
3,49
11,134
11,110
1,21
1,23
14,129
11,115
11,114
9,111
17,143
19,117
0,1
12,121
6,88
14,131
0,3
15,129
15,129
5,84
11,105
11,117
14,129
16,133
13,136
14,104
17,121
10,124
4,64
8,109
15,138
8,106
11,109
2,37
18,140
8,105
7,104
15,148
8,101
5,87
0,3
2,35
17,120
12,142
14,127
4,57
9,129
0,1
13,114
12,132
17,117
2,41
15,131
12,126
8,101
2,40
16,134
18,139
14,127
7,96
10,120
7,97
13,139
18,124
11,130
17,135
15,134
2,41
8,110
11,114
16,136
11,110
9,121
13,123
14,139
7,102
6,84
15,144
5,85
17,124
14,123
3,54
0,1
10,117
4,64
14,125
6,80
13,127
10,122
4,64
15,136
16,135
2,38
15,122
9,104
7,101
17,123
17,131
12,134
9,115
8,98
8,117
17,136
4,67
12,115
18,123
12,124
16,115
7,105
8,95
5,80
15,115
14,113
1,23
3,53
10,118
6,93
15,127
11,122
17,115
4,70
14,128
6,84
10,116
9,118
6,100
9,110
7,96
9,106
16,135
16,131
13,126
1,22
12,132
10,104
14,134
13,125
17,141
6,94
15,128
10,101
10,126
14,115
6,94
1,20
16,131
2,42
5,74
1,21
12,123
18,132
11,117
6,88
13,133
18,118
7,93
4,74
0,3
19,115
2,37
12,113
7,98
9,94
8,112
14,133
17,134
15,123
6,81
18,127
15,137
16,145
11,135
9,119
0,3
0,1
17,118
3,58
16,131
16,118
14,149
1,23
13,128
0,3
9,103
3,52
18,127
4,72
13,118
16,110
18,122
12,130
2,40
0,3
9,122
10,113
5,81
9,101
15,123
5,70
4,67
5,75
13,131
16,125
0,3
4,70
14,125
8,108
9,114
12,125
15,138
14,135
15,129
14,136
12,123
5,68
7,102
16,134
0,1
1,21
1,22
15,121
16,115
10,96
19,139
15,115
11,114
17,121
13,139
11,110
16,133
16,147
17,129
19,124
12,122
11,119
13,126
12,136
6,87
2,40
17,126
4,52
15,105
12,126
11,130
9,115
5,68
10,112
4,61
0,3
10,112
16,117
17,132
15,131
5,91
18,122
16,123
4,59
17,127
20,114
11,127
17,135
10,132
11,122
16,134
14,126
16,128
4,62
16,120
3,59
5,67
12,126
14,134
13,119
11,124
1,20
2,34
18,139
9,98
19,118
19,121
12,97
13,115
1,21
16,134
5,86
0,1
10,120
1,23
13,130
10,115
8,99
18,142
12,126
9,119
12,127
16,126
14,121
17,124
14,129
17,131
10,111
16,120
8,111
16,129
13,114
17,134
10,120
13,137
12,113
15,135
17,131
16,127
9,113
17,135
5,84
7,106
10,110
8,103
15,145
8,104
0,3
17,129
14,137
9,107
9,113
1,23
12,137
10,124
0,1
5,81
6,99
0,1
12,115
13,117
14,113
15,128
12,130
12,131
10,106
1,23
18,130
15,120
16,119
8,98
16,134
15,138
13,126
6,101
9,106
4,72
14,145
12,121
0,3
15,123
1,20
10,123
5,80
7,96
7,107
17,119
12,128
15,129
18,122
13,128
2,41
17,132
8,103
12,121
13,134
16,115
4,68
17,124
16,130
16,122
14,127
5,86
0,1
4,72
15,126
16,134
17,116
6,104
13,121
8,101
14,124
16,119
9,110
14,139
4,71
2,36
16,126
11,118
17,124
15,116
8,114
1,23
7,103
1,23
3,58
9,118
15,124
11,113
18,131
12,106
10,130
16,140
13,135
12,131
11,129
15,133
2,43
15,121
15,114
16,132
16,123
14,122
13,130
16,125
5,82
11,107
12,135
14,115
8,110
13,129
12,115
17,140
15,127
10,119
11,121
12,125
12,115
16,139
15,140
15,134
14,116
16,109
9,98
16,145
4,70
7,103
16,134
15,139
18,128
12,112
4,62
13,120
16,128
18,140
8,109
17,121
11,116
15,114
11,121
14,130
15,101
9,113
6,89
14,147
12,123
2,38
14,128
16,115
14,104
1,21
17,112
0,3
17,132
3,55
18,128
19,127
14,142
16,133
15,140
16,140
6,93
6,84
15,134
12,129
4,70
2,43
11,126
4,75
14,149
16,124
16,120
8,107
17,99
2,40
7,103
10,104
17,134
13,133
18,145
12,122
12,123
15,122
8,106
13,147
13,125
6,85
16,134
3,53
1,23
18,122
15,129
0,3
1,23
15,129
11,111
2,41
11,128
18,117
10,113
2,39
0,1
16,123
12,124
13,135
8,108
18,130
15,132
6,77
18,117
7,94
1,21
11,129
15,133
15,135
18,123
11,105
18,140
11,112
0,1
2,40
18,134
12,125
12,123
13,117
11,110
5,80
6,82
9,102
15,116
9,119
11,126
0,1
11,127
1,23
14,144
15,147
10,115
12,122
15,120
16,126
8,111
3,52
14,146
14,122
17,134
9,105
7,97
12,125
15,134
13,130
17,129
14,117
12,110
13,128
12,125
13,117
14,130
5,87
16,133
2,41
15,142
16,145
1,17
7,85
18,123
10,119
14,136
6,88
10,125
1,22
5,77
6,76
14,132
2,35
14,124
9,113
0,1
15,133
11,123
16,119
4,69
9,118
7,84
13,115
17,135
9,119
4,74
8,111
12,125
11,126
18,144
16,124
8,91
8,100
14,116
6,94
15,120
19,143
11,124
5,72
17,138
14,120
4,71
6,83
17,124
19,114
9,124
10,108
18,118
10,108
8,115
14,138
12,112
6,91
8,111
14,127
16,125
15,121
5,76
17,124
9,108
10,110
17,126
0,3
13,123
1,20
6,69
18,136
15,124
7,99
14,124
5,91
17,118
16,129
18,124
3,55
15,140
16,132
11,113
12,122
5,79
8,121
4,62
2,41
16,116
10,115
17,145
2,41
2,31
14,127
15,141
15,134
10,109
11,123
1,23
17,112
15,148
5,78
8,100
13,151
10,108
5,73
17,123
16,115
15,134
0,3
9,104
8,112
6,97
17,118
9,117
6,93
18,146
12,131
5,82
19,131
17,128
5,72
7,112
15,119
15,112
11,122
9,119
5,82
17,134
14,134
6,93
2,40
15,124
5,80
13,117
6,76
9,120
16,123
12,128
4,73
9,108
11,111
18,123
17,111
8,104
12,114
16,125
3,59
4,58
4,77
6,91
13,111
12,119
5,79
18,121
16,125
11,113
13,110
9,99
10,116
15,136
11,120
4,74
7,94
19,125
16,128
3,60
16,125
7,92
9,104
14,122
15,114
4,72
2,40
13,116
7,99
16,132
19,122
8,113
5,76
17,140
5,73
14,130
1,21
14,123
10,113
3,51
15,112
16,110
14,132
13,140
0,1
3,52
14,136
11,118
15,133
3,54
0,3
9,94
13,118
15,127
12,131
4,70
18,111
8,104
17,119
12,119
11,116
16,139
11,126
16,120
13,122
14,140
4,68
4,69
18,122
9,114
10,98
8,122
5,70
12,117
8,102
4,67
12,147
12,132
16,135
17,136
2,39
0,3
16,124
13,126
17,135
10,115
16,148
9,105
9,106
4,59
17,133
19,120
9,115
2,39
12,140
15,142
19,120
13,148
15,124
16,126
15,132
2,41
17,122
15,117
15,137
10,102
15,129
8,98
13,136
8,95
15,132
